level_0,index,Timestamp,Muka_Air_Tanah,Data_Air_Tanah,Kedalaman_Sumur,Kedalaman_Sensor,Diameter_Sumur,Discharge_Status
1418,1418,2026-03-01 02:00:00,7.7094112603897855,92.29058873961021,100.0,55.0,0.25,0
1419,1419,2026-03-01 03:00:00,6.79683861735233,93.20316138264766,100.0,55.0,0.25,0
1420,1420,2026-03-01 04:00:00,6.179498105973003,93.82050189402699,100.0,55.0,0.25,0
1421,1421,2026-03-01 05:00:00,5.737719690805468,94.26228030919454,100.0,55.0,0.25,0
1422,1422,2026-03-01 06:00:00,11.069423121599053,88.93057687840094,100.0,55.0,0.25,1
1423,1423,2026-03-01 07:00:00,15.18896831716292,84.81103168283708,100.0,55.0,0.25,1
1424,1424,2026-03-01 08:00:00,18.308645849168833,81.69135415083116,100.0,55.0,0.25,1
1425,1425,2026-03-01 09:00:00,16.082223447541075,83.91777655245892,100.0,55.0,0.25,0
1426,1426,2026-03-01 10:00:00,15.089676819554388,84.91032318044562,100.0,55.0,0.25,0
1427,1427,2026-03-01 11:00:00,12.876381473194026,87.12361852680597,100.0,55.0,0.25,0
1428,1428,2026-03-01 12:00:00,11.661129644060606,88.33887035593939,100.0,55.0,0.25,0
1429,1429,2026-03-01 13:00:00,10.425372064546645,89.57462793545335,100.0,55.0,0.25,0
1430,1430,2026-03-01 14:00:00,9.46452789714332,90.53547210285669,100.0,55.0,0.25,0
1431,1431,2026-03-01 15:00:00,14.215432360693985,85.78456763930602,100.0,55.0,0.25,1
1432,1432,2026-03-01 16:00:00,17.71130838631154,82.28869161368846,100.0,55.0,0.25,1
1433,1433,2026-03-01 17:00:00,20.037794778765907,79.96220522123409,100.0,55.0,0.25,1
1434,1434,2026-03-01 18:00:00,17.88245669174485,82.11754330825515,100.0,55.0,0.25,0
1435,1435,2026-03-01 19:00:00,16.002491300459535,83.99750869954046,100.0,55.0,0.25,0
1436,1436,2026-03-01 20:00:00,14.162720047881741,85.83727995211825,100.0,55.0,0.25,0
1437,1437,2026-03-01 21:00:00,13.008432395548235,86.99156760445176,100.0,55.0,0.25,0
1438,1438,2026-03-01 22:00:00,11.442722677030579,88.55727732296943,100.0,55.0,0.25,0
1439,1439,2026-03-01 23:00:00,10.31015992150854,89.68984007849146,100.0,55.0,0.25,0
1440,1440,2026-03-02 00:00:00,9.256178494316229,90.74382150568377,100.0,55.0,0.25,0
1441,1441,2026-03-02 01:00:00,8.443464743209882,91.55653525679011,100.0,55.0,0.25,0
1442,1442,2026-03-02 02:00:00,7.439921886848021,92.56007811315197,100.0,55.0,0.25,0
1443,1443,2026-03-02 03:00:00,6.435905076503237,93.56409492349677,100.0,55.0,0.25,0
1444,1444,2026-03-02 04:00:00,6.151776480513606,93.8482235194864,100.0,55.0,0.25,0
1445,1445,2026-03-02 05:00:00,5.3929468445851425,94.60705315541486,100.0,55.0,0.25,0
1446,1446,2026-03-02 06:00:00,11.03669033115768,88.96330966884233,100.0,55.0,0.25,1
1447,1447,2026-03-02 07:00:00,15.474083054381742,84.52591694561826,100.0,55.0,0.25,1
1448,1448,2026-03-02 08:00:00,18.765264302259766,81.23473569774023,100.0,55.0,0.25,1
1449,1449,2026-03-02 09:00:00,16.479749080763487,83.52025091923652,100.0,55.0,0.25,0
1450,1450,2026-03-02 10:00:00,14.740201996086116,85.25979800391389,100.0,55.0,0.25,0
1451,1451,2026-03-02 11:00:00,13.437466135265412,86.56253386473459,100.0,55.0,0.25,0
1452,1452,2026-03-02 12:00:00,11.753531004675473,88.24646899532453,100.0,55.0,0.25,0
1453,1453,2026-03-02 13:00:00,11.001071347360508,88.99892865263949,100.0,55.0,0.25,0
1454,1454,2026-03-02 14:00:00,9.516148486707808,90.4838515132922,100.0,55.0,0.25,0
1455,1455,2026-03-02 15:00:00,13.70013236635496,86.29986763364504,100.0,55.0,0.25,1
1456,1456,2026-03-02 16:00:00,17.689882012860497,82.3101179871395,100.0,55.0,0.25,1
1457,1457,2026-03-02 17:00:00,20.23064194345625,79.76935805654375,100.0,55.0,0.25,1
1458,1458,2026-03-02 18:00:00,18.17383158531868,81.82616841468132,100.0,55.0,0.25,0
1459,1459,2026-03-02 19:00:00,16.080611580615866,83.91938841938413,100.0,55.0,0.25,0
1460,1460,2026-03-02 20:00:00,14.184767076321696,85.81523292367831,100.0,55.0,0.25,0
1461,1461,2026-03-02 21:00:00,12.442103633086363,87.55789636691364,100.0,55.0,0.25,0
1462,1462,2026-03-02 22:00:00,11.302723035245723,88.69727696475428,100.0,55.0,0.25,0
1463,1463,2026-03-02 23:00:00,9.993080273456716,90.00691972654329,100.0,55.0,0.25,0
1464,1464,2026-03-03 00:00:00,9.007497550621801,90.9925024493782,100.0,55.0,0.25,0
1465,1465,2026-03-03 01:00:00,8.326485652596938,91.67351434740306,100.0,55.0,0.25,0
1466,1466,2026-03-03 02:00:00,7.73769847597756,92.26230152402243,100.0,55.0,0.25,0
1467,1467,2026-03-03 03:00:00,6.774205772059002,93.225794227941,100.0,55.0,0.25,0
1468,1468,2026-03-03 04:00:00,5.83266227775604,94.16733772224396,100.0,55.0,0.25,0
1469,1469,2026-03-03 05:00:00,5.6121387569875365,94.38786124301247,100.0,55.0,0.25,0
1470,1470,2026-03-03 06:00:00,11.381739964836761,88.61826003516325,100.0,55.0,0.25,1
1471,1471,2026-03-03 07:00:00,15.234853669766846,84.76514633023315,100.0,55.0,0.25,1
1472,1472,2026-03-03 08:00:00,18.490804254638455,81.50919574536155,100.0,55.0,0.25,1
1473,1473,2026-03-03 09:00:00,16.478432404362113,83.52156759563789,100.0,55.0,0.25,0
1474,1474,2026-03-03 10:00:00,14.521455730949874,85.47854426905013,100.0,55.0,0.25,0
1475,1475,2026-03-03 11:00:00,13.226679233107136,86.77332076689287,100.0,55.0,0.25,0
1476,1476,2026-03-03 12:00:00,11.681190739056204,88.3188092609438,100.0,55.0,0.25,0
1477,1477,2026-03-03 13:00:00,10.564641213305835,89.43535878669417,100.0,55.0,0.25,0
1478,1478,2026-03-03 14:00:00,9.22554812202108,90.77445187797892,100.0,55.0,0.25,0
1479,1479,2026-03-03 15:00:00,13.964793258121443,86.03520674187855,100.0,55.0,0.25,1
1480,1480,2026-03-03 16:00:00,17.683689960205147,82.31631003979486,100.0,55.0,0.25,1
1481,1481,2026-03-03 17:00:00,20.07984363606134,79.92015636393866,100.0,55.0,0.25,1
1482,1482,2026-03-03 18:00:00,18.26127380474881,81.73872619525119,100.0,55.0,0.25,0
1483,1483,2026-03-03 19:00:00,15.866048073238955,84.13395192676104,100.0,55.0,0.25,0
1484,1484,2026-03-03 20:00:00,14.257395218268828,85.74260478173117,100.0,55.0,0.25,0
1485,1485,2026-03-03 21:00:00,12.873481446718856,87.12651855328114,100.0,55.0,0.25,0
1486,1486,2026-03-03 22:00:00,11.060854540116322,88.93914545988368,100.0,55.0,0.25,0
1487,1487,2026-03-03 23:00:00,9.81102260190242,90.18897739809758,100.0,55.0,0.25,0
1488,1488,2026-03-04 00:00:00,8.818470977668728,91.18152902233128,100.0,55.0,0.25,0
1489,1489,2026-03-04 01:00:00,8.461286792398253,91.53871320760175,100.0,55.0,0.25,0
1490,1490,2026-03-04 02:00:00,7.29334594592879,92.70665405407121,100.0,55.0,0.25,0
1491,1491,2026-03-04 03:00:00,7.206911323228056,92.79308867677194,100.0,55.0,0.25,0
1492,1492,2026-03-04 04:00:00,5.958989370431599,94.0410106295684,100.0,55.0,0.25,0
1493,1493,2026-03-04 05:00:00,5.560128483982916,94.43987151601708,100.0,55.0,0.25,0
1494,1494,2026-03-04 06:00:00,11.450835658021205,88.5491643419788,100.0,55.0,0.25,1
1495,1495,2026-03-04 07:00:00,15.758028828262548,84.24197117173745,100.0,55.0,0.25,1
1496,1496,2026-03-04 08:00:00,18.92990840330032,81.07009159669968,100.0,55.0,0.25,1
1497,1497,2026-03-04 09:00:00,16.717168011534906,83.28283198846509,100.0,55.0,0.25,0
1498,1498,2026-03-04 10:00:00,14.883247898728616,85.11675210127139,100.0,55.0,0.25,0
1499,1499,2026-03-04 11:00:00,13.215528536178601,86.7844714638214,100.0,55.0,0.25,0
1500,1500,2026-03-04 12:00:00,11.861052584011087,88.13894741598891,100.0,55.0,0.25,0
1501,1501,2026-03-04 13:00:00,10.370497581258723,89.62950241874128,100.0,55.0,0.25,0
1502,1502,2026-03-04 14:00:00,9.239406780897038,90.76059321910296,100.0,55.0,0.25,0
1503,1503,2026-03-04 15:00:00,14.051610026703933,85.94838997329606,100.0,55.0,0.25,1
1504,1504,2026-03-04 16:00:00,17.505176764134607,82.4948232358654,100.0,55.0,0.25,1
1505,1505,2026-03-04 17:00:00,20.06376465661424,79.93623534338576,100.0,55.0,0.25,1
1506,1506,2026-03-04 18:00:00,18.055158523993473,81.94484147600653,100.0,55.0,0.25,0
1507,1507,2026-03-04 19:00:00,16.137036352075977,83.86296364792402,100.0,55.0,0.25,0
1508,1508,2026-03-04 20:00:00,14.23013965037682,85.76986034962317,100.0,55.0,0.25,0
1509,1509,2026-03-04 21:00:00,12.982469296555289,87.0175307034447,100.0,55.0,0.25,0
1510,1510,2026-03-04 22:00:00,11.116189863876228,88.88381013612377,100.0,55.0,0.25,0
1511,1511,2026-03-04 23:00:00,10.124452472442632,89.87554752755737,100.0,55.0,0.25,0
1512,1512,2026-03-05 00:00:00,8.980237776462186,91.01976222353781,100.0,55.0,0.25,0
1513,1513,2026-03-05 01:00:00,7.835462648298205,92.1645373517018,100.0,55.0,0.25,0
1514,1514,2026-03-05 02:00:00,7.3871814379387395,92.61281856206126,100.0,55.0,0.25,0
1515,1515,2026-03-05 03:00:00,6.670921964417749,93.32907803558226,100.0,55.0,0.25,0
1516,1516,2026-03-05 04:00:00,6.374528838811504,93.6254711611885,100.0,55.0,0.25,0
1517,1517,2026-03-05 05:00:00,5.649380560254464,94.35061943974554,100.0,55.0,0.25,0
1518,1518,2026-03-05 06:00:00,10.93757630264179,89.06242369735821,100.0,55.0,0.25,1
1519,1519,2026-03-05 07:00:00,15.72762876389756,84.27237123610244,100.0,55.0,0.25,1
1520,1520,2026-03-05 08:00:00,18.76181442707811,81.23818557292189,100.0,55.0,0.25,1
1521,1521,2026-03-05 09:00:00,16.59191430611,83.40808569389,100.0,55.0,0.25,0
1522,1522,2026-03-05 10:00:00,14.633138573796357,85.36686142620364,100.0,55.0,0.25,0
1523,1523,2026-03-05 11:00:00,12.905135298993669,87.09486470100633,100.0,55.0,0.25,0
1524,1524,2026-03-05 12:00:00,11.63093901356355,88.36906098643645,100.0,55.0,0.25,0
1525,1525,2026-03-05 13:00:00,10.698484448465267,89.30151555153473,100.0,55.0,0.25,0
1526,1526,2026-03-05 14:00:00,9.77996381876842,90.22003618123158,100.0,55.0,0.25,0
1527,1527,2026-03-05 15:00:00,14.360933623840562,85.63906637615943,100.0,55.0,0.25,1
1528,1528,2026-03-05 16:00:00,17.441443804282336,82.55855619571767,100.0,55.0,0.25,1
1529,1529,2026-03-05 17:00:00,19.93048677982189,80.06951322017811,100.0,55.0,0.25,1
1530,1530,2026-03-05 18:00:00,17.944058283884374,82.05594171611563,100.0,55.0,0.25,0
1531,1531,2026-03-05 19:00:00,15.592287437249306,84.40771256275069,100.0,55.0,0.25,0
1532,1532,2026-03-05 20:00:00,14.277091815955407,85.7229081840446,100.0,55.0,0.25,0
1533,1533,2026-03-05 21:00:00,12.657442763084504,87.3425572369155,100.0,55.0,0.25,0
1534,1534,2026-03-05 22:00:00,11.25132038632928,88.74867961367072,100.0,55.0,0.25,0
1535,1535,2026-03-05 23:00:00,9.844243750845218,90.15575624915478,100.0,55.0,0.25,0
1536,1536,2026-03-06 00:00:00,9.22632226189669,90.77367773810332,100.0,55.0,0.25,0
1537,1537,2026-03-06 01:00:00,8.102229803780435,91.89777019621957,100.0,55.0,0.25,0
1538,1538,2026-03-06 02:00:00,7.169734207965222,92.83026579203478,100.0,55.0,0.25,0
1539,1539,2026-03-06 03:00:00,6.1208190234380755,93.87918097656193,100.0,55.0,0.25,0
1540,1540,2026-03-06 04:00:00,6.06633590915295,93.93366409084705,100.0,55.0,0.25,0
1541,1541,2026-03-06 05:00:00,5.877668542677457,94.12233145732255,100.0,55.0,0.25,0
1542,1542,2026-03-06 06:00:00,11.474665510417205,88.52533448958279,100.0,55.0,0.25,1
1543,1543,2026-03-06 07:00:00,15.265390999313468,84.73460900068653,100.0,55.0,0.25,1
1544,1544,2026-03-06 08:00:00,18.397165275900683,81.60283472409932,100.0,55.0,0.25,1
1545,1545,2026-03-06 09:00:00,16.56924961663128,83.43075038336872,100.0,55.0,0.25,0
1546,1546,2026-03-06 10:00:00,14.478758305728665,85.52124169427134,100.0,55.0,0.25,0
1547,1547,2026-03-06 11:00:00,13.157381526302258,86.84261847369774,100.0,55.0,0.25,0
1548,1548,2026-03-06 12:00:00,11.858596424454698,88.1414035755453,100.0,55.0,0.25,0
1549,1549,2026-03-06 13:00:00,10.726121369301291,89.2738786306987,100.0,55.0,0.25,0
1550,1550,2026-03-06 14:00:00,9.383015742285508,90.61698425771449,100.0,55.0,0.25,0
1551,1551,2026-03-06 15:00:00,14.011550168150732,85.98844983184927,100.0,55.0,0.25,1
1552,1552,2026-03-06 16:00:00,17.36361717128828,82.63638282871172,100.0,55.0,0.25,1
1553,1553,2026-03-06 17:00:00,19.98903419567172,80.01096580432828,100.0,55.0,0.25,1
1554,1554,2026-03-06 18:00:00,17.870585256121828,82.12941474387817,100.0,55.0,0.25,0
1555,1555,2026-03-06 19:00:00,16.01944841172511,83.98055158827489,100.0,55.0,0.25,0
1556,1556,2026-03-06 20:00:00,14.3951751983651,85.6048248016349,100.0,55.0,0.25,0
1557,1557,2026-03-06 21:00:00,12.526327490208168,87.47367250979184,100.0,55.0,0.25,0
1558,1558,2026-03-06 22:00:00,11.643065400494834,88.35693459950517,100.0,55.0,0.25,0
1559,1559,2026-03-06 23:00:00,10.108959644090064,89.89104035590994,100.0,55.0,0.25,0
1560,1560,2026-03-07 00:00:00,9.11932878171306,90.88067121828693,100.0,55.0,0.25,0
1561,1561,2026-03-07 01:00:00,8.059327635883253,91.94067236411675,100.0,55.0,0.25,0
1562,1562,2026-03-07 02:00:00,6.918869523052691,93.08113047694731,100.0,55.0,0.25,0
1563,1563,2026-03-07 03:00:00,6.872080545366615,93.12791945463339,100.0,55.0,0.25,0
1564,1564,2026-03-07 04:00:00,6.2192076695815635,93.78079233041844,100.0,55.0,0.25,0
1565,1565,2026-03-07 05:00:00,5.466952711919865,94.53304728808014,100.0,55.0,0.25,0
1566,1566,2026-03-07 06:00:00,11.155811810952605,88.8441881890474,100.0,55.0,0.25,1
1567,1567,2026-03-07 07:00:00,15.459998094171542,84.54000190582846,100.0,55.0,0.25,1
1568,1568,2026-03-07 08:00:00,18.205098516595733,81.79490148340426,100.0,55.0,0.25,1
1569,1569,2026-03-07 09:00:00,16.369684229947016,83.63031577005299,100.0,55.0,0.25,0
1570,1570,2026-03-07 10:00:00,14.837288329490688,85.16271167050931,100.0,55.0,0.25,0
1571,1571,2026-03-07 11:00:00,12.846165261704513,87.15383473829549,100.0,55.0,0.25,0
1572,1572,2026-03-07 12:00:00,11.764091955211086,88.23590804478891,100.0,55.0,0.25,0
1573,1573,2026-03-07 13:00:00,10.209418363599749,89.79058163640025,100.0,55.0,0.25,0
1574,1574,2026-03-07 14:00:00,9.496332554068204,90.5036674459318,100.0,55.0,0.25,0
1575,1575,2026-03-07 15:00:00,14.045156621726628,85.95484337827337,100.0,55.0,0.25,1
1576,1576,2026-03-07 16:00:00,17.21618732545849,82.78381267454151,100.0,55.0,0.25,1
1577,1577,2026-03-07 17:00:00,20.387358137371127,79.61264186262888,100.0,55.0,0.25,1
1578,1578,2026-03-07 18:00:00,17.76896271914252,82.23103728085748,100.0,55.0,0.25,0
1579,1579,2026-03-07 19:00:00,15.783924822959,84.216075177041,100.0,55.0,0.25,0
1580,1580,2026-03-07 20:00:00,14.25257211256464,85.74742788743536,100.0,55.0,0.25,0
1581,1581,2026-03-07 21:00:00,12.91669075022998,87.08330924977002,100.0,55.0,0.25,0
1582,1582,2026-03-07 22:00:00,11.14136332290725,88.85863667709275,100.0,55.0,0.25,0
1583,1583,2026-03-07 23:00:00,10.175520334268171,89.82447966573183,100.0,55.0,0.25,0
1584,1584,2026-03-08 00:00:00,9.20936554064886,90.79063445935114,100.0,55.0,0.25,0
1585,1585,2026-03-08 01:00:00,8.347391093165445,91.65260890683456,100.0,55.0,0.25,0
1586,1586,2026-03-08 02:00:00,7.439005886162724,92.56099411383728,100.0,55.0,0.25,0
1587,1587,2026-03-08 03:00:00,6.621865898277742,93.37813410172225,100.0,55.0,0.25,0
1588,1588,2026-03-08 04:00:00,5.906320846033333,94.09367915396666,100.0,55.0,0.25,0
1589,1589,2026-03-08 05:00:00,5.540446999952783,94.45955300004722,100.0,55.0,0.25,0
1590,1590,2026-03-08 06:00:00,10.927985865110509,89.07201413488949,100.0,55.0,0.25,1
1591,1591,2026-03-08 07:00:00,14.772540153931802,85.2274598460682,100.0,55.0,0.25,1
1592,1592,2026-03-08 08:00:00,18.604919648804575,81.39508035119542,100.0,55.0,0.25,1
1593,1593,2026-03-08 09:00:00,16.656281733633513,83.3437182663665,100.0,55.0,0.25,0
1594,1594,2026-03-08 10:00:00,14.205848906457955,85.79415109354204,100.0,55.0,0.25,0
1595,1595,2026-03-08 11:00:00,12.895077005396375,87.10492299460363,100.0,55.0,0.25,0
1596,1596,2026-03-08 12:00:00,11.8292112209788,88.1707887790212,100.0,55.0,0.25,0
1597,1597,2026-03-08 13:00:00,10.892233818466769,89.10776618153324,100.0,55.0,0.25,0
1598,1598,2026-03-08 14:00:00,9.40720529911658,90.59279470088342,100.0,55.0,0.25,0
1599,1599,2026-03-08 15:00:00,13.906684329940298,86.0933156700597,100.0,55.0,0.25,1
1600,1600,2026-03-08 16:00:00,17.502634400418625,82.49736559958137,100.0,55.0,0.25,1
1601,1601,2026-03-08 17:00:00,20.42938555030933,79.57061444969067,100.0,55.0,0.25,1
1602,1602,2026-03-08 18:00:00,17.786688198677226,82.21331180132277,100.0,55.0,0.25,0
1603,1603,2026-03-08 19:00:00,15.786136909031825,84.21386309096818,100.0,55.0,0.25,0
1604,1604,2026-03-08 20:00:00,14.115909568682044,85.88409043131796,100.0,55.0,0.25,0
1605,1605,2026-03-08 21:00:00,12.496297558692495,87.50370244130751,100.0,55.0,0.25,0
1606,1606,2026-03-08 22:00:00,11.369061749901888,88.63093825009811,100.0,55.0,0.25,0
1607,1607,2026-03-08 23:00:00,10.48812005599249,89.51187994400752,100.0,55.0,0.25,0
1608,1608,2026-03-09 00:00:00,9.188218095205952,90.81178190479405,100.0,55.0,0.25,0
1609,1609,2026-03-09 01:00:00,8.158299271287559,91.84170072871244,100.0,55.0,0.25,0
1610,1610,2026-03-09 02:00:00,7.3453553213241705,92.65464467867582,100.0,55.0,0.25,0
1611,1611,2026-03-09 03:00:00,6.382633304355075,93.61736669564493,100.0,55.0,0.25,0
1612,1612,2026-03-09 04:00:00,6.248460845592509,93.7515391544075,100.0,55.0,0.25,0
1613,1613,2026-03-09 05:00:00,5.507650783940948,94.49234921605905,100.0,55.0,0.25,0
1614,1614,2026-03-09 06:00:00,11.106317684789506,88.8936823152105,100.0,55.0,0.25,1
1615,1615,2026-03-09 07:00:00,15.995431764199695,84.0045682358003,100.0,55.0,0.25,1
1616,1616,2026-03-09 08:00:00,18.577358269646176,81.42264173035383,100.0,55.0,0.25,1
1617,1617,2026-03-09 09:00:00,16.32513655539724,83.67486344460276,100.0,55.0,0.25,0
1618,1618,2026-03-09 10:00:00,14.593163874325214,85.40683612567479,100.0,55.0,0.25,0
1619,1619,2026-03-09 11:00:00,13.326712288177715,86.67328771182228,100.0,55.0,0.25,0
1620,1620,2026-03-09 12:00:00,11.728034450885312,88.27196554911468,100.0,55.0,0.25,0
1621,1621,2026-03-09 13:00:00,10.193079128860957,89.80692087113904,100.0,55.0,0.25,0
1622,1622,2026-03-09 14:00:00,9.58689234449654,90.41310765550347,100.0,55.0,0.25,0
1623,1623,2026-03-09 15:00:00,13.918656101078327,86.08134389892167,100.0,55.0,0.25,1
1624,1624,2026-03-09 16:00:00,17.9138732438831,82.0861267561169,100.0,55.0,0.25,1
1625,1625,2026-03-09 17:00:00,20.370419879622624,79.62958012037737,100.0,55.0,0.25,1
1626,1626,2026-03-09 18:00:00,17.82641665537038,82.17358334462962,100.0,55.0,0.25,0
1627,1627,2026-03-09 19:00:00,16.2021785827089,83.7978214172911,100.0,55.0,0.25,0
1628,1628,2026-03-09 20:00:00,14.22602937522393,85.77397062477607,100.0,55.0,0.25,0
1629,1629,2026-03-09 21:00:00,12.857518015368681,87.14248198463132,100.0,55.0,0.25,0
1630,1630,2026-03-09 22:00:00,11.441474250161823,88.55852574983818,100.0,55.0,0.25,0
1631,1631,2026-03-09 23:00:00,9.993913033300402,90.0060869666996,100.0,55.0,0.25,0
1632,1632,2026-03-10 00:00:00,8.994892274119254,91.00510772588075,100.0,55.0,0.25,0
1633,1633,2026-03-10 01:00:00,8.414762135229049,91.58523786477095,100.0,55.0,0.25,0
1634,1634,2026-03-10 02:00:00,7.336762508685971,92.66323749131404,100.0,55.0,0.25,0
1635,1635,2026-03-10 03:00:00,6.614541773446007,93.385458226554,100.0,55.0,0.25,0
1636,1636,2026-03-10 04:00:00,5.880814374293206,94.11918562570679,100.0,55.0,0.25,0
1637,1637,2026-03-10 05:00:00,5.6079380364622,94.3920619635378,100.0,55.0,0.25,0
1638,1638,2026-03-10 06:00:00,11.55491865135626,88.44508134864374,100.0,55.0,0.25,1
1639,1639,2026-03-10 07:00:00,15.143303667779868,84.85669633222014,100.0,55.0,0.25,1
1640,1640,2026-03-10 08:00:00,18.522451579307592,81.47754842069241,100.0,55.0,0.25,1
1641,1641,2026-03-10 09:00:00,16.757938876499363,83.24206112350063,100.0,55.0,0.25,0
1642,1642,2026-03-10 10:00:00,14.66250711531718,85.33749288468282,100.0,55.0,0.25,0
1643,1643,2026-03-10 11:00:00,13.187497505588311,86.81250249441169,100.0,55.0,0.25,0
1644,1644,2026-03-10 12:00:00,11.492901663148384,88.50709833685161,100.0,55.0,0.25,0
1645,1645,2026-03-10 13:00:00,10.56639614396596,89.43360385603404,100.0,55.0,0.25,0
1646,1646,2026-03-10 14:00:00,9.36561770458059,90.63438229541941,100.0,55.0,0.25,0
1647,1647,2026-03-10 15:00:00,14.249430917322098,85.7505690826779,100.0,55.0,0.25,1
1648,1648,2026-03-10 16:00:00,17.77669089895254,82.22330910104746,100.0,55.0,0.25,1
1649,1649,2026-03-10 17:00:00,20.672322994883416,79.32767700511658,100.0,55.0,0.25,1
1650,1650,2026-03-10 18:00:00,18.031807669144847,81.96819233085515,100.0,55.0,0.25,0
1651,1651,2026-03-10 19:00:00,16.01113457367831,83.9888654263217,100.0,55.0,0.25,0
1652,1652,2026-03-10 20:00:00,14.251335133433917,85.74866486656609,100.0,55.0,0.25,0
1653,1653,2026-03-10 21:00:00,12.6163300217821,87.3836699782179,100.0,55.0,0.25,0
1654,1654,2026-03-10 22:00:00,11.412224455395267,88.58777554460474,100.0,55.0,0.25,0
1655,1655,2026-03-10 23:00:00,10.104104082270771,89.89589591772923,100.0,55.0,0.25,0
1656,1656,2026-03-11 00:00:00,9.15729443583667,90.84270556416332,100.0,55.0,0.25,0
1657,1657,2026-03-11 01:00:00,8.472289478834409,91.52771052116559,100.0,55.0,0.25,0
1658,1658,2026-03-11 02:00:00,7.202409062051351,92.79759093794866,100.0,55.0,0.25,0
1659,1659,2026-03-11 03:00:00,6.9232471783202145,93.07675282167979,100.0,55.0,0.25,0
1660,1660,2026-03-11 04:00:00,6.33526190363105,93.66473809636895,100.0,55.0,0.25,0
1661,1661,2026-03-11 05:00:00,5.499604517945293,94.50039548205471,100.0,55.0,0.25,0
1662,1662,2026-03-11 06:00:00,10.718042687705912,89.28195731229408,100.0,55.0,0.25,1
1663,1663,2026-03-11 07:00:00,15.235245853211836,84.76475414678816,100.0,55.0,0.25,1
1664,1664,2026-03-11 08:00:00,18.77700659728526,81.22299340271474,100.0,55.0,0.25,1
1665,1665,2026-03-11 09:00:00,16.4709211529565,83.52907884704351,100.0,55.0,0.25,0
1666,1666,2026-03-11 10:00:00,14.47857494710734,85.52142505289265,100.0,55.0,0.25,0
1667,1667,2026-03-11 11:00:00,12.99606816209272,87.00393183790727,100.0,55.0,0.25,0
1668,1668,2026-03-11 12:00:00,11.87350437407867,88.12649562592134,100.0,55.0,0.25,0
1669,1669,2026-03-11 13:00:00,10.590081438164706,89.4099185618353,100.0,55.0,0.25,0
1670,1670,2026-03-11 14:00:00,9.35526013774756,90.64473986225244,100.0,55.0,0.25,0
1671,1671,2026-03-11 15:00:00,13.978920035823187,86.0210799641768,100.0,55.0,0.25,1
1672,1672,2026-03-11 16:00:00,17.460862058830827,82.53913794116917,100.0,55.0,0.25,1
1673,1673,2026-03-11 17:00:00,19.969928229579992,80.03007177042001,100.0,55.0,0.25,1
1674,1674,2026-03-11 18:00:00,18.23895617239602,81.76104382760398,100.0,55.0,0.25,0
1675,1675,2026-03-11 19:00:00,15.881511216519607,84.11848878348039,100.0,55.0,0.25,0
1676,1676,2026-03-11 20:00:00,14.45588997728355,85.54411002271645,100.0,55.0,0.25,0
1677,1677,2026-03-11 21:00:00,12.991226490728728,87.00877350927126,100.0,55.0,0.25,0
1678,1678,2026-03-11 22:00:00,11.54418986633252,88.45581013366748,100.0,55.0,0.25,0
1679,1679,2026-03-11 23:00:00,10.076860301754966,89.92313969824504,100.0,55.0,0.25,0
1680,1680,2026-03-12 00:00:00,9.204348258650068,90.79565174134993,100.0,55.0,0.25,0
1681,1681,2026-03-12 01:00:00,8.203930850434634,91.79606914956537,100.0,55.0,0.25,0
1682,1682,2026-03-12 02:00:00,7.222977202961254,92.77702279703874,100.0,55.0,0.25,0
1683,1683,2026-03-12 03:00:00,6.760143322438727,93.23985667756128,100.0,55.0,0.25,0
1684,1684,2026-03-12 04:00:00,5.836030931931116,94.16396906806888,100.0,55.0,0.25,0
1685,1685,2026-03-12 05:00:00,5.760754101035821,94.23924589896419,100.0,55.0,0.25,0
1686,1686,2026-03-12 06:00:00,11.049490208047953,88.95050979195204,100.0,55.0,0.25,1
1687,1687,2026-03-12 07:00:00,15.39704218180529,84.60295781819471,100.0,55.0,0.25,1
1688,1688,2026-03-12 08:00:00,18.574265262282267,81.42573473771773,100.0,55.0,0.25,1
1689,1689,2026-03-12 09:00:00,16.42371377067546,83.57628622932454,100.0,55.0,0.25,0
1690,1690,2026-03-12 10:00:00,14.795774153861379,85.20422584613863,100.0,55.0,0.25,0
1691,1691,2026-03-12 11:00:00,13.00204241501386,86.99795758498614,100.0,55.0,0.25,0
1692,1692,2026-03-12 12:00:00,11.879639828269209,88.1203601717308,100.0,55.0,0.25,0
1693,1693,2026-03-12 13:00:00,10.21153878847508,89.78846121152492,100.0,55.0,0.25,0
1694,1694,2026-03-12 14:00:00,9.428322473490782,90.57167752650922,100.0,55.0,0.25,0
1695,1695,2026-03-12 15:00:00,14.44007071799778,85.55992928200222,100.0,55.0,0.25,1
1696,1696,2026-03-12 16:00:00,17.339147423718476,82.66085257628153,100.0,55.0,0.25,1
1697,1697,2026-03-12 17:00:00,20.018861272374725,79.98113872762528,100.0,55.0,0.25,1
1698,1698,2026-03-12 18:00:00,18.018662604433914,81.98133739556609,100.0,55.0,0.25,0
1699,1699,2026-03-12 19:00:00,15.981891666749796,84.01810833325021,100.0,55.0,0.25,0
1700,1700,2026-03-12 20:00:00,14.282584292973162,85.71741570702684,100.0,55.0,0.25,0
1701,1701,2026-03-12 21:00:00,12.784800706373769,87.21519929362623,100.0,55.0,0.25,0
